underlying_symbol,quote_datetime,expiration,strike,option_type,underlying_bid,underlying_ask,best_bid,best_ask,trade_price,trade_size,trade_iv,open_interest
SPY,2025-10-20 20:49:06.383770,2025-10-20,649.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,70426.0,0.26758544921875,1532.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,650.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,12194.0,0.257819921875,13930.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,651.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,9321.0,0.2461012890625,3336.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,652.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,5191.0,0.23438265625,2436.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,653.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,5833.0,0.22461712890624996,2676.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,654.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.02,23144.0,0.2148516015625,5355.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,655.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,12411.0,0.20313296874999998,11115.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,656.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.02,13822.0,0.19336744140625,3360.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,657.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,67673.0,0.18164880859375,4224.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,658.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,11916.0,0.17188328125000002,4751.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,659.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,52228.0,0.1601646484375,4493.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,660.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,65957.0,0.148446015625,13040.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,661.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,12675.0,0.13868048828125001,4239.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,662.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,31366.0,0.12696185546875,4471.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,663.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,31571.0,0.11524322265625,4218.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,664.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,48650.0,0.10450114257812498,5637.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,665.0,put,671.2081248779297,672.5518848876952,0.02,0.03,0.02,82070.0,0.098641826171875,6730.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,666.0,put,671.2081248779297,672.5518848876952,0.02,0.03,0.02,94289.0,0.08692319335937501,3379.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,667.0,put,671.2081248779297,672.5518848876952,0.02,0.03,0.02,134658.0,0.07422800781250001,1745.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,668.0,put,671.2081248779297,672.5518848876952,0.02,0.03,0.02,221666.0,0.06153282226562501,1513.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,669.0,put,671.2081248779297,672.5518848876952,0.03,0.04,0.03,256515.0,0.0507907421875,2831.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,670.0,put,671.2081248779297,672.5518848876952,0.07,0.08,0.07,367289.0,0.0434665966796875,1830.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,671.0,put,671.2081248779297,672.5518848876952,0.23,0.24,0.24,355530.0,0.04102521484375,755.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,672.0,put,671.2081248779297,672.5518848876952,0.74,0.75,0.75,198005.0,0.04908177490234375,1137.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,673.0,put,671.2081248779297,672.5518848876952,1.59,1.65,1.64,42807.0,0.07056593505859377,882.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,674.0,put,671.2081248779297,672.5518848876952,2.55,2.61,2.57,12730.0,0.09107354248046876,468.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,675.0,put,671.2081248779297,672.5518848876952,3.57,3.62,3.59,4622.0,0.1137783935546875,146.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,676.0,put,671.2081248779297,672.5518848876952,4.55,4.6,4.49,1671.0,0.131844619140625,9.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,677.0,put,671.2081248779297,672.5518848876952,5.57,5.64,5.55,791.0,0.15552602294921875,40.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,678.0,put,671.2081248779297,672.5518848876952,6.54,6.59,6.19,666.0,0.16846534667968754,2.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,679.0,put,671.2081248779297,672.5518848876952,7.57,7.62,7.11,957.0,0.1901936450195313,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,680.0,put,671.2081248779297,672.5518848876952,8.57,8.63,8.5,1949.0,0.20899228515624996,13.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,681.0,put,671.2081248779297,672.5518848876952,9.54,9.59,9.24,2.0,0.22095505615234373,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,682.0,put,671.2081248779297,672.5518848876952,10.43,10.65,10.54,49.0,0.2461012890625,15.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,684.0,put,671.2081248779297,672.5518848876952,12.34,12.65,13.45,25.0,0.27930408203124996,13.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,685.0,put,671.2081248779297,672.5518848876952,13.43,13.67,13.25,6.0,0.2985909985351562,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,686.0,put,671.2081248779297,672.5518848876952,14.38,14.73,15.4,11.0,0.3237372314453124,11.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,687.0,put,671.2081248779297,672.5518848876952,15.43,15.8,23.78,30.0,0.35034829345703117,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,688.0,put,671.2081248779297,672.5518848876952,16.41,16.76,15.02,,0.36035795898437495,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,690.0,put,671.2081248779297,672.5518848876952,18.43,18.8,19.81,7.0,0.398443515625,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,691.0,put,671.2081248779297,672.5518848876952,19.37,19.73,27.07,8.0,0.4023497265625,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,695.0,put,671.2081248779297,672.5518848876952,23.41,23.76,36.31,,0.46802289794921875,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,696.0,put,671.2081248779297,672.5518848876952,24.37,24.76,36.47,,0.48291532714843755,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,700.0,put,671.2081248779297,672.5518848876952,27.24,29.77,30.89,1.0,0.6987334814453126,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,705.0,put,671.2081248779297,672.5518848876952,32.24,34.77,34.67,,0.5493209130859377,0.0
SPY,2025-10-20 20:49:06.383770,2025-10-20,715.0,put,671.2081248779297,672.5518848876952,42.15,44.77,50.09,3.0,0.6596713720703126,0.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,500.0,call,671.2081248779297,672.5518848876952,170.3,172.84,171.58,3.0,2.0883836853027336,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,540.0,call,671.2081248779297,672.5518848876952,130.32,132.9,125.0,2.0,1.6333026147460936,2.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,550.0,call,671.2081248779297,672.5518848876952,120.3,122.88,121.62,3.0,1.5122094702148439,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,585.0,call,671.2081248779297,672.5518848876952,85.31,87.89,77.28,1.0,1.1176801928710938,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,600.0,call,671.2081248779297,672.5518848876952,70.19,72.9,71.85,173.0,0.9506840869140624,10.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,610.0,call,671.2081248779297,672.5518848876952,60.36,62.88,61.0,373.0,0.8344743115234373,53.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,611.0,call,671.2081248779297,672.5518848876952,59.33,61.94,54.02,3.0,0.8339860351562498,3.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,613.0,call,671.2081248779297,672.5518848876952,57.33,59.84,46.82,3.0,0.7937032348632812,3.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,615.0,call,671.2081248779297,672.5518848876952,55.24,57.85,55.88,64.0,0.7729514892578125,5.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,617.0,call,671.2081248779297,672.5518848876952,53.34,55.93,42.27,1.0,0.7639183764648438,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,619.0,call,671.2081248779297,672.5518848876952,51.38,53.93,45.95,1.0,0.7409693872070311,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,620.0,call,671.2081248779297,672.5518848876952,50.26,52.94,52.35,322.0,0.7312038598632812,12.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,624.0,call,671.2081248779297,672.5518848876952,46.34,48.89,46.59,6.0,0.6777375976562501,2.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,625.0,call,671.2081248779297,672.5518848876952,45.39,47.9,46.69,3.0,0.6677279321289065,6.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,628.0,call,671.2081248779297,672.5518848876952,42.35,44.87,42.92,6.0,0.6289099609375001,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,630.0,call,671.2081248779297,672.5518848876952,40.24,42.87,38.32,2.0,0.6059609716796877,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,631.0,call,671.2081248779297,672.5518848876952,39.35,41.92,32.16,1.0,0.6015664843750002,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,635.0,call,671.2081248779297,672.5518848876952,35.3,37.97,36.79,8.0,0.561527822265625,34.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,636.0,call,671.2081248779297,672.5518848876952,34.36,36.96,28.38,,0.5483443603515626,2.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,637.0,call,671.2081248779297,672.5518848876952,33.37,35.96,31.14,1.0,0.5363815893554689,33.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,638.0,call,671.2081248779297,672.5518848876952,32.37,34.96,27.22,3.0,0.5246629565429688,4.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,639.0,call,671.2081248779297,672.5518848876952,31.37,33.97,29.86,2.0,0.5139208764648437,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,640.0,call,671.2081248779297,672.5518848876952,30.44,32.9,29.88,25.0,0.49341326904296884,40.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,641.0,call,671.2081248779297,672.5518848876952,30.49,30.63,22.28,2.0,1.0000000000000003e-05,3.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,642.0,call,671.2081248779297,672.5518848876952,29.49,29.62,23.52,12.0,1.0000000000000003e-05,11.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,643.0,call,671.2081248779297,672.5518848876952,28.52,28.66,22.11,26.0,1.0000000000000003e-05,7.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,644.0,call,671.2081248779297,672.5518848876952,27.49,27.62,25.06,2.0,1.0000000000000003e-05,12.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,645.0,call,671.2081248779297,672.5518848876952,26.46,26.59,26.06,2.0,1.0000000000000003e-05,36.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,646.0,call,671.2081248779297,672.5518848876952,25.55,25.68,26.08,6.0,1.0000000000000003e-05,28.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,647.0,call,671.2081248779297,672.5518848876952,24.47,24.6,16.34,18.0,1.0000000000000003e-05,19.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,648.0,call,671.2081248779297,672.5518848876952,23.57,23.7,24.09,1.0,1.0000000000000003e-05,3.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,649.0,call,671.2081248779297,672.5518848876952,22.52,22.62,21.88,4.0,1.0000000000000003e-05,13.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,650.0,call,671.2081248779297,672.5518848876952,21.5,21.61,21.4,841.0,1.0000000000000003e-05,339.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,651.0,call,671.2081248779297,672.5518848876952,20.52,20.61,20.47,11.0,1.0000000000000003e-05,127.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,652.0,call,671.2081248779297,672.5518848876952,19.55,19.66,19.43,4.0,1.0000000000000003e-05,39.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,653.0,call,671.2081248779297,672.5518848876952,18.63,18.73,19.12,19.0,1.0000000000000003e-05,198.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,654.0,call,671.2081248779297,672.5518848876952,17.63,17.74,18.11,12.0,1.0000000000000003e-05,228.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,655.0,call,671.2081248779297,672.5518848876952,16.58,16.65,17.02,106.0,1.0000000000000003e-05,785.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,656.0,call,671.2081248779297,672.5518848876952,15.66,15.75,15.99,47.0,1.0000000000000003e-05,339.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,657.0,call,671.2081248779297,672.5518848876952,14.6,14.68,15.22,81.0,1.0000000000000003e-05,1085.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,658.0,call,671.2081248779297,672.5518848876952,13.63,13.72,14.21,162.0,1.0000000000000003e-05,528.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,659.0,call,671.2081248779297,672.5518848876952,12.66,12.76,12.77,121.0,1.0000000000000003e-05,480.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,660.0,call,671.2081248779297,672.5518848876952,11.69,11.79,12.01,534.0,1.0000000000000003e-05,1506.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,661.0,call,671.2081248779297,672.5518848876952,10.77,10.85,11.0,607.0,1.0000000000000003e-05,884.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,662.0,call,671.2081248779297,672.5518848876952,9.78,9.85,10.15,513.0,1.0000000000000003e-05,1399.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,663.0,call,671.2081248779297,672.5518848876952,8.78,8.83,9.1,522.0,1.0000000000000003e-05,2056.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,664.0,call,671.2081248779297,672.5518848876952,7.82,7.88,8.32,1115.0,0.0312596875,1947.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,665.0,call,671.2081248779297,672.5518848876952,6.93,6.98,7.03,3040.0,0.08692319335937501,2942.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,666.0,call,671.2081248779297,672.5518848876952,6.02,6.07,6.08,3282.0,0.0893645751953125,1438.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,667.0,call,671.2081248779297,672.5518848876952,5.14,5.19,5.19,4302.0,0.09009698974609376,2041.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,668.0,call,671.2081248779297,672.5518848876952,4.28,4.33,4.45,12419.0,0.08814388427734376,2637.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,669.0,call,671.2081248779297,672.5518848876952,3.45,3.48,3.51,18211.0,0.08362732788085939,1592.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,670.0,call,671.2081248779297,672.5518848876952,2.67,2.69,2.67,43446.0,0.07947697875976564,3885.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,671.0,call,671.2081248779297,672.5518848876952,1.97,1.98,1.98,51557.0,0.07557076782226566,1507.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,672.0,call,671.2081248779297,672.5518848876952,1.4,1.41,1.4,57240.0,0.07398386962890627,3906.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,673.0,call,671.2081248779297,672.5518848876952,0.9,0.91,0.91,27251.0,0.07044386596679689,7662.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,674.0,call,671.2081248779297,672.5518848876952,0.56,0.57,0.56,18871.0,0.06934524414062501,2715.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,675.0,call,671.2081248779297,672.5518848876952,0.32,0.33,0.33,23137.0,0.06812455322265626,4247.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,676.0,call,671.2081248779297,672.5518848876952,0.17,0.18,0.17,18382.0,0.06739213867187502,1831.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,677.0,call,671.2081248779297,672.5518848876952,0.09,0.1,0.09,7576.0,0.06836869140625002,2298.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,678.0,call,671.2081248779297,672.5518848876952,0.06,0.07,0.06,6456.0,0.0727631787109375,6908.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,679.0,call,671.2081248779297,672.5518848876952,0.03,0.04,0.04,3446.0,0.07422800781250001,1780.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,680.0,call,671.2081248779297,672.5518848876952,0.02,0.03,0.02,3909.0,0.07911077148437501,4356.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,681.0,call,671.2081248779297,672.5518848876952,0.01,0.02,0.02,3668.0,0.08301698242187502,2779.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,682.0,call,671.2081248779297,672.5518848876952,0.01,0.02,0.02,1008.0,0.0898528515625,1355.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,683.0,call,671.2081248779297,672.5518848876952,0.01,0.02,0.02,1465.0,0.0976652734375,1348.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,684.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,981.0,0.0976652734375,911.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,685.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,77.0,0.10352458984374999,2493.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,686.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,4.0,0.11133701171874999,123.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,687.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,7.0,0.117196328125,177.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,688.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,8.0,0.12500875,349.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,689.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,5.0,0.13086806640624998,2282.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,690.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,4.0,0.13672738281250002,1444.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,691.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,4.0,0.1445398046875,21.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,692.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,4.0,0.15235222656250003,151.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,693.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1.0,0.1562584375,963.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,694.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.02,,0.16407085937500002,278.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,695.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.03,5.0,0.17188328125000002,818.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,696.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1.0,0.1757894921875,240.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,697.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.02,,0.18360191406249998,240.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,700.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1.0,0.20313296874999998,2572.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,705.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,3.0,0.23438265625,101.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,710.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1.0,0.26563234375,258.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,715.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.02,,0.29688203124999996,132.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,720.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.02,,0.32813171874999997,265.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,725.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1.0,0.35156898437499995,70.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,735.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.02,,0.414068359375,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,740.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.02,,0.437505625,1.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,745.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,,0.4687553125,4.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,750.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,,0.49219257812500006,4.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,765.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,,0.5468795312500001,2.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,770.0,call,671.2081248779297,672.5518848876952,0.0,0.01,0.01,,0.5625043750000001,2.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,500.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1017.0,1.1875040625,1192.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,505.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1036.0,1.15625421875,1173.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,510.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,1068.0,1.125004375,1078.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,515.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,6033.0,1.0625046875000002,6190.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,520.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,13.0,1.0312548437500002,341.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,525.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,86.0,1.000005,485.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,530.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.02,25.0,0.9687503125,687.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,535.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,564.0,0.937500625,567.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,540.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.02,2506.0,0.8906260937499999,2860.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,545.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,3.0,0.85937640625,254.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,550.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.02,19.0,0.8125018749999999,287.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,555.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.02,170.0,0.7812521875,316.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,560.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.02,96.0,0.7500025,218.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,565.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.04,408.0,0.7187528125,284.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,570.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,3.0,0.6875031250000001,772.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,575.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.08,1.0,0.6562534375000001,431.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,580.0,put,671.2081248779297,672.5518848876952,0.0,0.01,0.01,303.0,0.6250037500000001,495.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,585.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,1035.0,0.64062859375,1061.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,590.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,294.0,0.6015664843750002,1592.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,595.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,102.0,0.570316796875,865.0
SPY,2025-10-20 20:49:08.063852,2025-10-21,600.0,put,671.2081248779297,672.5518848876952,0.01,0.02,0.01,162.0,0.5312546875,1424.0
